dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher,1,2,32,2,21284063,0.11745109071927191,0.11434254169063689,0.0031085490286350253,1.5542745143175125,11,1.0,408,patience,0.14489537310943568
ridge_teacher,1,2,32,3,21284064,0.11745108779106227,0.11434335334185448,0.003107734449207783,1.5538672246038914,12,1.0,454,patience,0.14489537310943568
ridge_teacher,1,2,32,4,21284065,0.11745108874109803,0.11434295640108405,0.003108132340013981,1.5540661700069904,10,1.0,422,patience,0.14489537310943568
ridge_teacher,1,2,32,5,21284066,0.11745108960819375,0.11434389183920753,0.0031071977689862253,1.5535988844931126,15,1.0,407,patience,0.14489537310943568
ridge_teacher,1,2,32,6,21284067,0.11745108784997087,0.1143431956943236,0.0031078921556472777,1.553946077823639,13,1.0,428,patience,0.14489537310943568
ridge_teacher,1,2,32,7,21284068,0.11745108846042893,0.11434373492215416,0.0031073535382747652,1.5536767691373825,11,1.0,400,patience,0.14489537310943568
ridge_teacher,1,2,64,0,21287293,0.11745108794279417,0.11434367170788369,0.003107416234910488,1.553708117455244,18,1.0,415,patience,0.14489537310943568
ridge_teacher,1,2,64,1,21287294,0.11745108766531483,0.11434341748854056,0.0031076701767742635,1.5538350883871317,15,1.0,490,patience,0.14489537310943568
ridge_teacher,1,2,64,2,21287295,0.11745108798071545,0.11434329192451935,0.0031077960561960937,1.5538980280980468,16,1.0,419,patience,0.14489537310943568
ridge_teacher,1,2,64,3,21287296,0.11745108781848695,0.11434335303400305,0.0031077347844839097,1.5538673922419548,16,1.0,413,patience,0.14489537310943568
